,sentence,label,idx
4403,John will leave the party earlier.,0,4403
4404,There hopes to finish the project.,1,4404
4405,The bus hopes to be here at five.,1,4405
4406,I hope to can study in France.,0,4406
4407,I hope to study in France.,1,4407
4408,John stopped can to sign in tune.,0,4408
4409,John stopped canning to sign in tune.,1,4409
4410,John wills leave the party early.,0,4410
4411,John can kicked the ball.,0,4411
4412,John can kicking the ball.,0,4412
4413,John can to kick the ball.,1,4413
4414,John will kick the ball.,0,4414
4415,John will kicked the ball.,0,4415
4416,John will to kick the ball.,1,4416
4417,Kim must bakes a cake.,0,4417
4418,Kim must baked a cake.,1,4418
4419,Kim must will bake a cake.,0,4419
4420,There may exist a man in the park.,0,4420
4421,It may exist a man in the park.,0,4421
4422,It is vital that we will study everyday.,1,4422
4423,He is a fool.,1,4423
4424,He has a car.,0,4424
4425,John is running to the car.,1,4425
4426,Was the child in the school?,0,4426
4427,Was the child running to the car?,0,4427
4428,Was the child found?,0,4428
4429,The child never became crazy.,0,4429
4430,The child was never crazy.,1,4430
4431,The child was never running to the car.,0,4431
4432,The child was never deceived.,1,4432
4433,John is happy about the outcome.,1,4433
4434,John was seeing his children.,1,4434
4435,The children are seen in the yard.,0,4435
4436,John has not sung a song.,0,4436
4437,Has John sung a song?,0,4437
4438,John hasn't been singing a song.,0,4438
4439,John has sung a song and Mary has too.,1,4439
4440,John can have danced.,0,4440
4441,John can be dancing.,0,4441
4442,He has seen his children.,1,4442
4443,He will have been seeing his children.,0,4443
4444,Americans have paying income tax ever since 1913.,1,4444
4445,George has went to America.,0,4445
4446,is out since the following is finite.,0,4446
4447,You are a student.,1,4447
4448,You have not enough money.,0,4448
4449,Have you enough money?,1,4449
4450,John does not like this town.,1,4450
4451,In no other circumstances does that distinction matter.,0,4451
4452,They didn't leave any food.,1,4452
4453,They expected us to do leave him.,1,4453
4454,They expected us to should leave him.,0,4454
4455,I found myself doing need sleep.,0,4455
4456,He does be leaving.,1,4456
4457,He does have been eating.,0,4457
4458,They will do come.,1,4458
4459,John did leave.,1,4459
4460,Did John find the solution?,1,4460
4461,How long did it last?,0,4461
4462,John may leave.,1,4462
4463,It may rain.,1,4463
4464,John may rain.,0,4464
4465,John did not leave.,1,4465
4466,John did not rain.,1,4466
4467,He might have left.,1,4467
4468,He might do leave.,0,4468
4469,He does can leave here.,0,4469
4470,He does may leave here.,0,4470
4471,Jim does have supported the theory.,1,4471
4472,The proposal did be endorsed by Clinton.,1,4472
4473,I do not have sung.,0,4473
4474,I do not be happy.,1,4474
4475,Do be honest!,1,4475
4476,Don't be silly!,0,4476
4477,John believed Kim to do not leave here.,0,4477
4478,John believes Kim not to leave here.,1,4478
4479,John believed Kim to leaving here.,1,4479
4480,John did not leaving here.,0,4480
4481,John expect to must leave.,1,4481
4482,John did not may leave.,1,4482
4483,"Tom wanted to go home, but Peter didn't want to.",0,4483
4484,Lee voted for Bill because his father told him to.,0,4484
4485,Kim regrets not having seen the movie.,0,4485
4486,Kim regrets never having seen the movie.,0,4486
4487,We asked him not to try to call us again.,0,4487
4488,We asked him never to try to call us again.,0,4488
4489,Duty made them not miss the weekly meetings.,0,4489
4490,Duty made them never miss the weekly meetings.,1,4490
4491,Not speaking English is a disadvantage.,0,4491
4492,Speaking not English is a disadvantage.,1,4492
4493,Lee likes not Kim.,1,4493
4494,Lee is believed not to like Kim.,0,4494
4495,Lee is believed to not like Kim.,0,4495
4496,Lee is believed to like not Kim.,1,4496
4497,The president could not approve the bill.,1,4497
4498,It would be possible for the president not to approve the bill.,1,4498
4499,It would not be possible for the president to approve the bill.,1,4499
4500,Lee not left.,0,4500
4501,Lee will never leave.,0,4501
4502,Lee will not leave.,0,4502
4503,John could not leave the town.,0,4503
4504,John not left the town.,0,4504
4505,John not could leave the town.,0,4505
4506,"Mary sang a song, but Lee never did.",0,4506
4507,"Mary sang a song, but Lee did never.",0,4507
4508,"Mary sang a song, but Lee did not.",1,4508
4509,"The president could not approve the bill, couldn't he?",1,4509
4510,"The president could not approve the bill, could he?",0,4510
4511,Are you studying English syntax?,0,4511
4512,What are you studying nowadays?,0,4512
4513,I shall go downtown.,0,4513
4514,Shall I go downtown?,0,4514
4515,May she live forever!,1,4515
4516,Was I that stupid?,1,4516
4517,Don't you even touch that!,0,4517
4518,You better not drink.,0,4518
4519,"You can do it, but you better not.",1,4519
4520,Better you not drink.,0,4520
4521,They'd leave soon.,1,4521
4522,They wouldn't leave soon.,0,4522
4523,They shouldn't leave soon.,0,4523
4524,"They can do it, can't they?",0,4524
4525,"They can't do it, can they?",0,4525
4526,"They can't do it, can't they?",1,4526
4527,"They can't do it, can he?",1,4527
4528,"Kim can dance, and Sandy can, too.",0,4528
4529,"Kim has danced, and Sandy has, too.",1,4529
4530,"Kim was dancing, and Sandy was, too.",0,4530
4531,"Kim considered joining the navy, but I never considered.",0,4531
4532,"Kim wanted to go and Sandy wanted, too.",1,4532
4533,Kim is happy and Sandy is too.,1,4533
4534,"When Kim was in China, I was too.",0,4534
4535,Have you anything to share with the group?,1,4535
4536,Have you brought anything to share with the group?,0,4536
4537,"Sandy must have been, too.",0,4537
4538,"Sandy must have, too.",1,4538
4539,"Sandy must, too.",0,4539
4540,"Because John persuaded Sally to, he didn't have to talk to the reporters.",1,4540
4541,"Mary sang a song, but Lee could never.",0,4541
4542,"Mary sang a song, but Lee could not.",0,4542
4543,John got sent to prison.,0,4543
4544,He ought to leave his luggage here.,1,4544
4545,He dared not argue against his parents.,1,4545
4546,He used to go there very often.,0,4546
4547,The gardener must trim the rose bushes today.,1,4547
4548,This should be the beginning of a beautiful friendship.,1,4548
4549,I am removing the shovel from the shed.,1,4549
4550,The travelers have returned from their vacation.,1,4550
4551,Springfield would have built a police station with the federal grant.,0,4551
4552,Sharks could have been cruising near the beach.,0,4552
4553,She seem to have given financial assistance to an important French art dealer.,1,4553
4554,Ann may spending her vacation in Italy.,0,4554
4555,Ann may spends her vacation in Italy.,1,4555
4556,Ann may spent her vacation in Italy.,0,4556
4557,It has rained every day for the last week.,0,4557
4558,It has raining every day for the last week.,1,4558
4559,It has rains every day for the last week.,1,4559
4560,It has rain every day for the last week.,1,4560
4561,Tagalog is spoken in the Philippines.,0,4561
4562,Tagalog is speak in the Philippines.,1,4562
4563,Tagalog is speaks in the Philippines.,0,4563
4564,Tagalog is spoke in the Philippines.,0,4564
4565,The roof is leaking.,0,4565
4566,The roof is leaked.,1,4566
4567,The roof is leaks.,0,4567
4568,George is having lived in Toledo for thirty years.,1,4568
4569,The house is been remodeling.,0,4569
4570,A medal was been given to the mayor by the sewer commissioner.,1,4570
4571,Does John have gone to the library?,0,4571
4572,"John seems fond of ice cream, and Bill seems, too.",1,4572
4573,Sam may have been being interrogated by the FBI.,1,4573
4574,Sam may have been being interrogating by the FBI.,0,4574
4575,Sam may be had been interrogating by the FBI.,0,4575
4576,Have social problems made police work difficult?,1,4576
4577,The senator should not have forgotten the concerns of her constituents.,1,4577
4578,Tokyo has not loosened trade restrictions.,1,4578
4579,Did the doctor prescribe aspirin?,0,4579
4580,"Sandy will read your reports, but Harold will not.",1,4580
4581,He can hardly believe that it's already over.,0,4581
4582,I could have little known that more trouble was just around the corner.,0,4582
4583,I have never been spoken to so rudely!,0,4583
4584,Hardly was there any rain falling.,1,4584
4585,Little did I know that more trouble was just around the corner.,0,4585
4586,Never have I been spoken to so rudely!,1,4586
4587,"He had hardly collected the papers on his desk, had he?",1,4587
4588,"He had hardly collected the papers on his desk, hadn't he?",0,4588
4589,"He never achieved anything, did he?",0,4589
4590,"He never achieved anything, didn't he?",0,4590
4591,"As a statesman, he scarcely could do anything worth mentioning.",1,4591
4592,"As a statesman, scarcely he could do anything worth mentioning.",0,4592
4593,Any zebras can't fly.,0,4593
4594,Anything hasn't happened to his optimism.,1,4594
4595,Any of the citizens hardly ever say anything.,1,4595
4596,I didn't find any bugs in my bed.,1,4596
4597,Nobody told them anything.,0,4597
4598,Never have I stolen from any members of your family.,1,4598
4599,Why haven't any books been returned?,1,4599
4600,Hardly any of the citizens ever say anything.,0,4600
4601,These lines were written by one of Korea's most famous poets.,1,4601
4602,The unidentified victim was apparently struck during the early morning hours.,0,4602
4603,Targets can be observed at any angle.,1,4603
4604,"During the early evening, Saturn can be found in the north, while Jupiter rises in the east.",0,4604
4605,I poured 20 liters of acid into the beaker.,1,4605
4606,About 20 liters of acid was poured into the beaker.,0,4606
4607,The executive committee approved the new policy.,1,4607
4608,The new policy was approved by the executive committee.,0,4608
4609,John has taken Bill to the library.,1,4609
4610,John has chosen Bill for the position.,1,4610
4611,John has taken to the library.,0,4611
4612,John has chosen for the position.,0,4612
4613,The guide has been taken John to the library.,1,4613
4614,The department has been chosen John for the position.,0,4614
4615,John has been taken to the library.,0,4615
4616,John has been chosen for the position.,1,4616
4617,Pat handed a book to Chris.,0,4617
4618,Pat handed to Chris.,0,4618
4619,Pat handed a book.,1,4619
4620,A book was handed to Chris by Pat.,0,4620
4621,A book was handed by Pat.,1,4621
4622,A book was handed to Chris.,1,4622
4623,A book was handed.,1,4623
4624,They believe it to be easy to annoy Ben.,1,4624
4625,They believe Stephen to be easy to annoy Ben.,0,4625
4626,They believe there to be a dragon in the wood.,1,4626
4627,It is believed to be easy to annoy Ben.,0,4627
4628,Stephen is believed to be easy to annoy Ben.,0,4628
4629,There is believed to be a dragon in the wood.,0,4629
4630,No one believes that he is a fool.,1,4630
4631,No one suspects that he is a fool.,0,4631
4632,That he is a fool is suspected by no one.,0,4632
4633,They believe the cat to be out of the bag.,0,4633
4634,The cat is believed to be out of the bag.,0,4634
